,price,totsp,livesp,kitsp,dist,metrdist,walk,brick,floor,code
1619,0.414973347970818,0.3273140231639642,0.40635138982437047,0.25,0.6428571428571428,0.0,1,0,1,0.0
1620,0.5132176000679392,0.3078581395194735,0.36741496197343526,0.2,0.2857142857142857,0.6792566110800579,0,1,1,0.42857142857142855
1621,0.27875360095282886,0.21676104874853186,0.30547564888405,0.15000000000000002,0.6785714285714285,0.6792566110800579,1,0,1,0.14285714285714285
1622,0.22010808804005522,0.18496389803771995,0.347262175557975,0.050000000000000044,0.6428571428571428,0.5169953326656691,0,0,1,1.0
1623,0.5682017240669948,0.4389012459674837,0.44359438379500693,0.15000000000000002,0.0,0.22996600290867986,1,1,1,0.0
1624,0.2695129442179165,0.15236137361284574,0.36741496197343526,0.050000000000000044,0.5357142857142857,0.9025172702761631,0,0,1,0.2857142857142857
1625,0.255272505103306,0.36545247034522976,0.40635138982437047,0.25,0.7499999999999999,0.6792566110800579,0,0,1,0.7142857142857142
1626,0.3979400086720377,0.3841548709741447,0.40635138982437047,0.30000000000000004,0.6428571428571428,0.130120800775899,1,0,1,0.5714285714285714
1627,0.32633586092875144,0.21676104874853186,0.38710442465245043,0.10000000000000003,0.6785714285714285,0.6792566110800579,1,0,1,0.14285714285714285
1628,0.3138672203691535,0.3369433630413914,0.40635138982437047,0.25,0.6428571428571428,0.3882976552584404,0,1,1,0.5714285714285714
1629,0.2695129442179165,0.2271911544608829,0.38710442465245043,0.050000000000000044,0.9999999999999999,0.3882976552584404,1,0,1,0.14285714285714285
1630,0.6989700043360185,0.36545247034522976,0.44359438379500693,0.25,0.5357142857142857,0.5169953326656691,1,0,1,0.2857142857142857
1631,0.3692158574101432,0.36545247034522976,0.38710442465245043,0.25,0.6428571428571428,0.3882976552584404,1,0,1,0.5714285714285714
1632,0.46239799789895586,0.3273140231639642,0.40635138982437047,0.25,0.8928571428571427,0.9025172702761631,1,0,1,0.0
1633,0.5158738437116794,0.3078581395194735,0.46162565833565417,0.10000000000000003,0.035714285714285726,0.3882976552584404,1,1,1,0.8571428571428572
1634,0.414973347970818,0.3273140231639642,0.46162565833565417,0.3500000000000001,0.6428571428571428,0.9025172702761631,1,1,1,1.0
1635,0.1931245983544616,0.13014743834355036,0.23870518217991288,0.050000000000000044,0.6071428571428571,0.130120800775899,1,1,1,0.7142857142857142
1636,0.4471580313422192,0.2478097165253348,0.347262175557975,0.15000000000000002,0.2857142857142857,0.130120800775899,1,1,0,0.42857142857142855
1637,0.3424226808222064,0.35601134822329095,0.30547564888405,0.3500000000000001,0.6928571428571427,0.9025172702761631,1,0,1,0.5714285714285714
1638,0.4471580313422192,0.42087105801884506,0.46162565833565417,0.2,0.6428571428571428,0.6792566110800579,0,1,1,0.8571428571428572
1639,0.2648178230095366,0.28813010595705113,0.4965878149904208,0.050000000000000044,0.6428571428571428,0.3882976552584404,0,0,1,0.8571428571428572
1640,0.29225607135647635,0.18496389803771995,0.36741496197343526,0.10000000000000003,0.7499999999999999,0.6792566110800579,1,0,1,0.7142857142857142
1641,0.33041377334919075,0.3176193973832522,0.44359438379500693,0.2,0.9999999999999999,0.9025172702761631,0,1,0,0.14285714285714285
1642,0.3873898263387294,0.3934183977486787,0.4251753103317588,0.4,0.6428571428571428,0.9025172702761631,1,0,1,0.5714285714285714
1643,0.6434526764861876,0.5596456410364745,0.4792851273979504,0.4,0.8214285714285713,0.6792566110800579,1,1,1,0.2857142857142857
1644,0.3010299956639815,0.18496389803771995,0.28379211334629373,0.050000000000000044,0.9999999999999999,0.3882976552584404,1,0,1,0.42857142857142855
1645,0.2695129442179165,0.20624783068189756,0.2615453065577631,0.10000000000000003,0.9999999999999999,0.22996600290867986,1,0,1,0.42857142857142855
1646,0.27875360095282886,0.19564948117388026,0.36741496197343526,0.050000000000000044,0.6428571428571428,0.9025172702761631,1,0,0,0.8571428571428572
1647,0.7993405494535819,0.7030632636511767,0.5625013992759746,0.3500000000000001,0.035714285714285726,0.130120800775899,1,1,1,0.8571428571428572
1648,0.22010808804005522,0.15236137361284574,0.38710442465245043,0.050000000000000044,0.9999999999999999,0.6792566110800579,0,0,1,0.42857142857142855
1649,0.35793484700045375,0.3369433630413914,0.38710442465245043,0.25,0.6928571428571427,0.5169953326656691,1,0,1,0.5714285714285714
1650,0.6020599913279623,0.3078581395194735,0.4251753103317588,0.2,0.4285714285714285,0.6792566110800579,1,1,1,0.2857142857142857
1651,0.7323937598229688,0.5345216900845833,0.59364861017563,0.65,0.3571428571428571,0.6792566110800579,1,1,1,0.0
1652,0.3010299956639815,0.34650871846821985,0.40635138982437047,0.25,0.6928571428571427,0.9025172702761631,1,0,1,0.5714285714285714
1653,0.505149978319906,0.44783771525380156,0.59364861017563,0.2,0.0,0.6792566110800579,1,0,1,0.0
1654,0.41830129131974547,0.3273140231639642,0.36741496197343526,0.25,0.7499999999999999,0.9025172702761631,1,0,1,0.0
1655,0.3654879848908996,0.35601134822329095,0.40635138982437047,0.65,0.21428571428571427,0.5169953326656691,0,0,1,0.7142857142857142
1656,0.9999999999999998,0.9332328451814151,0.8991242590596791,0.5,0.3214285714285714,0.5169953326656691,1,1,1,0.2857142857142857
1657,0.3010299956639815,0.3369433630413914,0.40635138982437047,0.2,0.8214285714285713,0.6792566110800579,0,0,1,0.2857142857142857
1658,0.21484384804769796,0.20624783068189756,0.11436348277767916,0.10000000000000003,0.21428571428571427,0.3882976552584404,1,1,0,0.7142857142857142
1659,0.3222192947339193,0.2478097165253348,0.38710442465245043,0.10000000000000003,0.7499999999999999,0.5169953326656691,1,0,1,0.7142857142857142
1660,0.7160033436347992,0.8287592429773216,0.8438499905483954,0.75,0.6785714285714285,0.22996600290867986,1,1,0,0.2857142857142857
1661,0.3344537511509309,0.2478097165253348,0.38710442465245043,0.10000000000000003,0.9999999999999999,0.3882976552584404,1,0,1,0.42857142857142855
1662,0.4248816366310668,0.41177546717624014,0.40635138982437047,0.25,0.7142857142857142,0.6792566110800579,1,0,0,0.5714285714285714
1663,0.2695129442179165,0.19564948117388026,0.2615453065577631,0.15000000000000002,0.7142857142857142,0.5169953326656691,0,0,1,0.5714285714285714
1664,0.35793484700045375,0.35601134822329095,0.40635138982437047,0.25,0.6428571428571428,0.6792566110800579,0,0,1,0.8571428571428572
1665,0.29225607135647635,0.37483326395486327,0.46162565833565417,0.25,0.6428571428571428,0.6792566110800579,1,1,1,0.5714285714285714
1666,0.2304489213782741,0.16332217705160867,0.36741496197343526,0.0,0.2857142857142857,0.3882976552584404,0,0,1,0.42857142857142855
1667,0.3979400086720377,0.41177546717624014,0.5464924489475349,0.25,0.14285714285714282,0.7740714077973826,1,0,0,0.42857142857142855
1668,0.38021124171160614,0.17418889111848967,0.40635138982437047,0.050000000000000044,0.0,0.22996600290867986,1,0,1,0.0
1669,0.21484384804769796,0.20624783068189756,0.38710442465245043,0.050000000000000044,0.6785714285714285,0.6792566110800579,0,0,0,0.14285714285714285
1670,0.40823996531184936,0.2375400883338561,0.38710442465245043,0.10000000000000003,0.4285714285714285,0.3882976552584404,0,0,1,0.42857142857142855
1671,0.414973347970818,0.3078581395194735,0.38710442465245043,0.2,0.21428571428571427,0.3882976552584404,1,1,1,0.7142857142857142
1672,0.35793484700045375,0.34650871846821985,0.40635138982437047,0.25,0.6428571428571428,0.9025172702761631,0,0,1,0.8571428571428572
1673,0.14612803567823818,0.07277731762598072,0.11436348277767916,0.0,0.6071428571428571,0.5169953326656691,0,1,0,0.7142857142857142
1674,0.36172783601759284,0.17418889111848967,0.28379211334629373,0.050000000000000044,0.4999999999999999,0.6792566110800579,1,0,0,0.7142857142857142
1675,0.29666519026153115,0.3369433630413914,0.40635138982437047,0.25,0.8214285714285713,0.9025172702761631,0,0,1,0.2857142857142857
